subject_id,workflow_id,task,reducer,data.aggregation_version,data.frame0.T4_tool0_points_x,data.frame0.T4_tool0_points_y,data.frame0.T4_tool0_cluster_labels,data.frame0.T4_tool0_clusters_count,data.frame0.T4_tool0_clusters_x,data.frame0.T4_tool0_clusters_y,data.frame0.T4_tool0_clusters_var_x,data.frame0.T4_tool0_clusters_var_y,data.frame0.T4_tool0_clusters_var_x_y
91321654,24257,T4,point_reducer_dbscan,4.1.0,"[363.8259582519531, 371.5361633300781, 365.0396423339844, 368.97625732421875, 363.75, 367.75, 363.75, 368.75, 366.9115905761719, 369.7010192871094]","[363.0549011230469, 408.6152038574219, 363.66595458984375, 416.1539306640625, 364.9666748046875, 411.9666748046875, 364.9666748046875, 412.9666748046875, 363.16943359375, 414.0765075683594]","[0, -1, 0, 1, 0, 1, 0, 1, 0, 1]","[5, 4]","[364.6554382324219, 368.79431915283203]","[363.9647277832031, 413.7909469604492]","[1.8913775033317506, 0.6492577706618855]","[0.8893346220254899, 3.2242101097945124]","[-0.7422035039402544, 0.8768293904916693]"
91321655,24257,T4,point_reducer_dbscan,4.1.0,"[360.4610595703125, 362.3125, 360.3125, 365.28564453125, 356.42828369140625, 358.75, 364.75, 356.75, 364.75]","[315.4005126953125, 364.75, 312.75, 361.4373474121094, 311.2456970214844, 314.9666748046875, 363.9666748046875, 311.9666748046875, 360.9666748046875]","[0, 1, 0, 1, 0, 0, 1, 0, 1]","[5, 4]","[358.5403686523438, 364.2745361328125]","[313.2659118652344, 362.7801742553711]","[3.6349428027868274, 1.7746859192848206]","[3.371141321770847, 3.459987068781629]","[2.5337891900911926, -1.8402427025139332]"
91321656,24257,T4,point_reducer_dbscan,4.1.0,,,,,,,,,
91321657,24257,T4,point_reducer_dbscan,4.1.0,,,,,,,,,
91321659,24257,T4,point_reducer_dbscan,4.1.0,,,,,,,,,
91321660,24257,T4,point_reducer_dbscan,4.1.0,,,,,,,,,
91321661,24257,T4,point_reducer_dbscan,4.1.0,,,,,,,,,
91321662,24257,T4,point_reducer_dbscan,4.1.0,,,,,,,,,
91321663,24257,T4,point_reducer_dbscan,4.1.0,,,,,,,,,
91321665,24257,T4,point_reducer_dbscan,4.1.0,,,,,,,,,
91321666,24257,T4,point_reducer_dbscan,4.1.0,,,,,,,,,
91321667,24257,T4,point_reducer_dbscan,4.1.0,,,,,,,,,
91321668,24257,T4,point_reducer_dbscan,4.1.0,"[379.73419189453125, 388.7419128417969]","[375.84295654296875, 374.8092956542969]","[-1, -1]",,,,,,
91321669,24257,T4,point_reducer_dbscan,4.1.0,"[365.3326110839844, 384.7497253417969, 363.75, 380.75, 384.75, 365.75, 369.3294982910156, 396.0184631347656]","[362.5600891113281, 408.5479736328125, 359.9666748046875, 409.9666748046875, 403.9666748046875, 361.9666748046875, 360.68096923828125, 403.2972106933594]","[0, 1, 0, 1, 1, 0, 0, -1]","[4, 3]","[366.04052734375, 383.4165751139323]","[361.2936019897461, 407.4937744140625]","[5.549798990910252, 5.3329671475415426]","[1.397690428653732, 9.833501994609833]","[-0.02256040119876464, -4.945945553481579]"
91321671,24257,T4,point_reducer_dbscan,4.1.0,,,,,,,,,
91321672,24257,T4,point_reducer_dbscan,4.1.0,,,,,,,,,
91321673,24257,T4,point_reducer_dbscan,4.1.0,,,,,,,,,
91321674,24257,T4,point_reducer_dbscan,4.1.0,,,,,,,,,
91321675,24257,T4,point_reducer_dbscan,4.1.0,,,,,,,,,
91321677,24257,T4,point_reducer_dbscan,4.1.0,,,,,,,,,
91321678,24257,T4,point_reducer_dbscan,4.1.0,,,,,,,,,
91321679,24257,T4,point_reducer_dbscan,4.1.0,"[392.3863830566406, 362.2536926269531, 392.8168640136719, 352.75, 389.75, 362.75, 392.75, 398.75]","[362.74005126953125, 361.0181884765625, 364.89239501953125, 362.9666748046875, 362.9666748046875, 362.9666748046875, 363.9666748046875, 366.9666748046875]","[0, -1, 0, -1, 0, -1, 0, -1]",[4],[391.9258117675781],[363.6414489746094],[2.1398477026571827],[0.9794919503231843],[0.8119097538292408]
91321680,24257,T4,point_reducer_dbscan,4.1.0,,,,,,,,,
91321681,24257,T4,point_reducer_dbscan,4.1.0,,,,,,,,,
91321682,24257,T4,point_reducer_dbscan,4.1.0,,,,,,,,,
91321684,24257,T4,point_reducer_dbscan,4.1.0,"[364.00555419921875, 393.95770263671875, 363.10565185546875, 398.0213317871094]","[362.0140075683594, 323.18719482421875, 363.923828125, 322.31201171875]","[-1, -1, -1, -1]",,,,,,
91321685,24257,T4,point_reducer_dbscan,4.1.0,,,,,,,,,
91321686,24257,T4,point_reducer_dbscan,4.1.0,,,,,,,,,
91321687,24257,T4,point_reducer_dbscan,4.1.0,"[362.75, 372.75, 328.75, 305.75, 291.75, 328.75]","[362.9666748046875, 277.9666748046875, 300.9666748046875, 334.9666748046875, 403.9666748046875, 465.9666748046875]","[-1, -1, -1, -1, -1, -1]",,,,,,
91321688,24257,T4,point_reducer_dbscan,4.1.0,,,,,,,,,
91321689,24257,T4,point_reducer_dbscan,4.1.0,,,,,,,,,
91321690,24257,T4,point_reducer_dbscan,4.1.0,"[365.8125, 438.8125]","[364.75, 369.75]","[-1, -1]",,,,,,
91321691,24257,T4,point_reducer_dbscan,4.1.0,,,,,,,,,
91321692,24257,T4,point_reducer_dbscan,4.1.0,,,,,,,,,
91321694,24257,T4,point_reducer_dbscan,4.1.0,"[365.75, 398.75, 404.75, 359.75, 287.75]","[365.9666748046875, 264.9666748046875, 176.9666748046875, 195.9666748046875, 415.9666748046875]","[-1, -1, -1, -1, -1]",,,,,,
91321695,24257,T4,point_reducer_dbscan,4.1.0,[364.2889709472656],[362.97918701171875],[-1],,,,,,
91321696,24257,T4,point_reducer_dbscan,4.1.0,,,,,,,,,
91321697,24257,T4,point_reducer_dbscan,4.1.0,"[377.5121765136719, 360.5400390625]","[374.8144226074219, 342.55242919921875]","[-1, -1]",,,,,,
91321698,24257,T4,point_reducer_dbscan,4.1.0,,,,,,,,,
91321699,24257,T4,point_reducer_dbscan,4.1.0,,,,,,,,,
91321702,24257,T4,point_reducer_dbscan,4.1.0,,,,,,,,,
91321703,24257,T4,point_reducer_dbscan,4.1.0,,,,,,,,,
91321705,24257,T4,point_reducer_dbscan,4.1.0,,,,,,,,,
91321706,24257,T4,point_reducer_dbscan,4.1.0,,,,,,,,,
91321707,24257,T4,point_reducer_dbscan,4.1.0,,,,,,,,,
91321708,24257,T4,point_reducer_dbscan,4.1.0,,,,,,,,,
91321710,24257,T4,point_reducer_dbscan,4.1.0,,,,,,,,,
91321711,24257,T4,point_reducer_dbscan,4.1.0,,,,,,,,,
91321712,24257,T4,point_reducer_dbscan,4.1.0,,,,,,,,,
91321713,24257,T4,point_reducer_dbscan,4.1.0,,,,,,,,,
91321714,24257,T4,point_reducer_dbscan,4.1.0,,,,,,,,,
91321715,24257,T4,point_reducer_dbscan,4.1.0,,,,,,,,,
91321717,24257,T4,point_reducer_dbscan,4.1.0,,,,,,,,,
91321718,24257,T4,point_reducer_dbscan,4.1.0,,,,,,,,,
91321720,24257,T4,point_reducer_dbscan,4.1.0,"[324.629150390625, 368.24884033203125, 324.71533203125, 372.1029052734375, 265.3930969238281, 363.0238037109375, 324.4484558105469, 365.5030822753906, 322.3819274902344, 364.1734619140625, 319.9264221191406]","[366.41107177734375, 363.5867614746094, 367.2003479003906, 360.88201904296875, 379.8370361328125, 364.49658203125, 365.2243957519531, 363.2084045410156, 368.13653564453125, 364.0431213378906, 367.2494201660156]","[0, 1, 0, 1, -1, 1, 0, 1, 0, 1, 0]","[5, 5]","[323.2202575683594, 366.61041870117185]","[366.8443542480469, 363.2433776855469]","[4.320211710687727, 13.220148404315115]","[1.193135467078537, 1.9763153069652617]","[-1.121334183169529, -4.703024596441537]"
91321721,24257,T4,point_reducer_dbscan,4.1.0,,,,,,,,,
91321723,24257,T4,point_reducer_dbscan,4.1.0,,,,,,,,,
91321725,24257,T4,point_reducer_dbscan,4.1.0,,,,,,,,,
91321726,24257,T4,point_reducer_dbscan,4.1.0,"[365.10284423828125, 407.3316650390625, 365.3648986816406, 406.4444274902344, 366.75, 405.75, 364.75, 404.75, 367.75, 404.75, 404.75, 360.75]","[360.6415100097656, 359.8666687011719, 362.4770812988281, 359.0538024902344, 362.9666748046875, 361.9666748046875, 361.9666748046875, 360.9666748046875, 366.9666748046875, 361.9666748046875, 357.9666748046875, 358.9666748046875]","[0, 1, 0, 1, 0, 1, 0, 1, 0, 1, 1, 0]","[6, 6]","[365.0779571533203, 405.6293487548828]","[362.3308817545573, 360.29786173502606]","[5.771452815737575, 1.1793106994591653]","[7.244139261792103, 2.6370456772545974]","[5.625921174138785, -0.3104702189564706]"
91321728,24257,T4,point_reducer_dbscan,4.1.0,,,,,,,,,
91321729,24257,T4,point_reducer_dbscan,4.1.0,,,,,,,,,
91321731,24257,T4,point_reducer_dbscan,4.1.0,,,,,,,,,
91321732,24257,T4,point_reducer_dbscan,4.1.0,,,,,,,,,
91321734,24257,T4,point_reducer_dbscan,4.1.0,"[364.3125, 343.3125, 364.75, 338.75, 366.3235778808594, 340.0606384277344, 361.55450439453125, 342.4226379394531, 364.5216979980469, 338.95196533203125]","[364.75, 332.75, 362.9666748046875, 329.9666748046875, 364.4528503417969, 327.2470397949219, 361.6784973144531, 331.3863525390625, 364.1282958984375, 329.2604675292969]","[0, 1, 0, 1, 0, 1, 0, 1, 0, 1]","[5, 5]","[364.2924560546875, 340.6995483398438]","[363.595263671875, 330.1221069335937]","[2.971033814083785, 4.264886280242354]","[1.6055278678424656, 4.384182895254344]","[1.7119021046441047, 3.1726709320675583]"
91321735,24257,T4,point_reducer_dbscan,4.1.0,,,,,,,,,
91321737,24257,T4,point_reducer_dbscan,4.1.0,"[363.8230895996094, 289.68707275390625]","[366.3153076171875, 380.6642150878906]","[-1, -1]",,,,,,
91321738,24257,T4,point_reducer_dbscan,4.1.0,"[366.03851318359375, 343.7179870605469]","[363.387939453125, 399.52593994140625]","[-1, -1]",,,,,,
91321740,24257,T4,point_reducer_dbscan,4.1.0,"[361.4017028808594, 392.0126953125]","[362.5925598144531, 327.6768798828125]","[-1, -1]",,,,,,
91321741,24257,T4,point_reducer_dbscan,4.1.0,"[366.69287109375, 325.0810546875, 362.8125, 334.8125]","[361.5323486328125, 386.4037780761719, 359.75, 387.75]","[-1, -1, -1, -1]",,,,,,
91321743,24257,T4,point_reducer_dbscan,4.1.0,,,,,,,,,
91321744,24257,T4,point_reducer_dbscan,4.1.0,,,,,,,,,
91321745,24257,T4,point_reducer_dbscan,4.1.0,,,,,,,,,
91321746,24257,T4,point_reducer_dbscan,4.1.0,,,,,,,,,
91321748,24257,T4,point_reducer_dbscan,4.1.0,,,,,,,,,
91321749,24257,T4,point_reducer_dbscan,4.1.0,,,,,,,,,
91321751,24257,T4,point_reducer_dbscan,4.1.0,,,,,,,,,
91321752,24257,T4,point_reducer_dbscan,4.1.0,,,,,,,,,
91321754,24257,T4,point_reducer_dbscan,4.1.0,,,,,,,,,
91321755,24257,T4,point_reducer_dbscan,4.1.0,,,,,,,,,
91321757,24257,T4,point_reducer_dbscan,4.1.0,,,,,,,,,
91321758,24257,T4,point_reducer_dbscan,4.1.0,,,,,,,,,
91321759,24257,T4,point_reducer_dbscan,4.1.0,,,,,,,,,
91321761,24257,T4,point_reducer_dbscan,4.1.0,"[305.75, 364.75, 227.75, 258.75]","[604.9666748046875, 359.9666748046875, 702.9666748046875, 202.96665954589844]","[-1, -1, -1, -1]",,,,,,
91321762,24257,T4,point_reducer_dbscan,4.1.0,,,,,,,,,
91321764,24257,T4,point_reducer_dbscan,4.1.0,,,,,,,,,
91321765,24257,T4,point_reducer_dbscan,4.1.0,"[364.54052734375, 378.4111633300781, 362.1731872558594, 377.14361572265625, 363.75, 375.75, 362.75, 376.75, 362.2044372558594, 377.5462951660156]","[362.96722412109375, 406.0139465332031, 361.9697570800781, 403.70550537109375, 360.9666748046875, 405.9666748046875, 363.9666748046875, 405.9666748046875, 362.4720764160156, 403.61614990234375]","[0, 1, 0, 1, 0, 1, 0, 1, 0, 1]","[5, 5]","[363.08363037109376, 377.12021484375]","[362.4684814453125, 405.0537902832031]","[1.069948423933238, 0.9657969462685286]","[1.2493724252097307, 1.6183245981112122]","[-0.0807712386362255, -0.24835009840317068]"
91321767,24257,T4,point_reducer_dbscan,4.1.0,"[364.7431640625, 513.0151977539062, 371.1204528808594, 306.2846374511719, 363.75, 291.75, 421.75, 287.75, 367.75, 311.75, 416.75, 366.75, 30.75, 37.75]","[361.6784973144531, 329.7920227050781, 407.9138488769531, 511.54486083984375, 360.9666748046875, 517.9666748046875, 115.96666717529297, 510.9666748046875, 360.9666748046875, 509.9666748046875, 113.96665954589844, 362.9666748046875, 475.9666748046875, 274.9666748046875]","[0, -1, -1, -1, 0, -1, -1, -1, 0, -1, -1, 0, -1, -1]",[4],[365.748291015625],[361.6446304321289],[3.337902307510376],[0.8893986514303833],[0.4293153261144956]
91321768,24257,T4,point_reducer_dbscan,4.1.0,,,,,,,,,
91321770,24257,T4,point_reducer_dbscan,4.1.0,,,,,,,,,
91321771,24257,T4,point_reducer_dbscan,4.1.0,,,,,,,,,
91321774,24257,T4,point_reducer_dbscan,4.1.0,"[361.75, 413.75, 418.75]","[363.9666748046875, 378.9666748046875, 329.9666748046875]","[-1, -1, -1]",,,,,,
91321775,24257,T4,point_reducer_dbscan,4.1.0,,,,,,,,,
91321777,24257,T4,point_reducer_dbscan,4.1.0,,,,,,,,,
91321778,24257,T4,point_reducer_dbscan,4.1.0,,,,,,,,,
91321780,24257,T4,point_reducer_dbscan,4.1.0,,,,,,,,,
91321781,24257,T4,point_reducer_dbscan,4.1.0,"[363.3833312988281, 366.3125, 364.3125, 363.8463439941406, 363.75, 363.75, 364.7497863769531, 365.7063903808594]","[329.9666748046875, 362.75, 327.75, 328.8324890136719, 365.9666748046875, 331.9666748046875, 324.8070983886719, 358.76617431640625]","[0, 1, 0, 0, 1, 0, 0, 1]","[5, 3]","[364.0083923339844, 365.2562967936198]","[328.6645874023437, 362.49428304036456]","[0.2814685399644077, 1.7935397404556472]","[7.086023843567818, 13.010845193018516]","[-1.208094690926373, -3.3191806686421237]"
91321783,24257,T4,point_reducer_dbscan,4.1.0,,,,,,,,,
91321784,24257,T4,point_reducer_dbscan,4.1.0,,,,,,,,,
91321786,24257,T4,point_reducer_dbscan,4.1.0,,,,,,,,,
91321787,24257,T4,point_reducer_dbscan,4.1.0,,,,,,,,,
91321788,24257,T4,point_reducer_dbscan,4.1.0,,,,,,,,,
91321789,24257,T4,point_reducer_dbscan,4.1.0,,,,,,,,,
91321790,24257,T4,point_reducer_dbscan,4.1.0,,,,,,,,,
91321791,24257,T4,point_reducer_dbscan,4.1.0,[329.0141296386719],[338.4472351074219],[-1],,,,,,
91321793,24257,T4,point_reducer_dbscan,4.1.0,,,,,,,,,
91321795,24257,T4,point_reducer_dbscan,4.1.0,,,,,,,,,
91321796,24257,T4,point_reducer_dbscan,4.1.0,,,,,,,,,
91321798,24257,T4,point_reducer_dbscan,4.1.0,,,,,,,,,
91321800,24257,T4,point_reducer_dbscan,4.1.0,,,,,,,,,
91321801,24257,T4,point_reducer_dbscan,4.1.0,,,,,,,,,
91321802,24257,T4,point_reducer_dbscan,4.1.0,"[363.55316162109375, 364.7154235839844, 362.75, 360.75, 363.75, 361.75, 365.16143798828125, 362.0317687988281]","[332.74725341796875, 362.9660339355469, 363.9666748046875, 333.9666748046875, 332.9666748046875, 367.9666748046875, 364.0523986816406, 332.7554931640625]","[0, 1, 1, 0, 0, 1, 1, 0]","[4, 4]","[362.52123260498047, 363.5942153930664]","[333.10902404785156, 364.7379455566406]","[1.9838621879462153, 2.6090415054156133]","[0.33723006738970673, 4.876398813600341]","[-0.6314313770271838, -2.7881466380010047]"
91321804,24257,T4,point_reducer_dbscan,4.1.0,"[386.75, 363.75]","[385.9666748046875, 362.9666748046875]","[-1, -1]",,,,,,
91321806,24257,T4,point_reducer_dbscan,4.1.0,,,,,,,,,
91321807,24257,T4,point_reducer_dbscan,4.1.0,,,,,,,,,
91321809,24257,T4,point_reducer_dbscan,4.1.0,,,,,,,,,
91321810,24257,T4,point_reducer_dbscan,4.1.0,,,,,,,,,
91321812,24257,T4,point_reducer_dbscan,4.1.0,,,,,,,,,
91321813,24257,T4,point_reducer_dbscan,4.1.0,,,,,,,,,
91321814,24257,T4,point_reducer_dbscan,4.1.0,,,,,,,,,
91321816,24257,T4,point_reducer_dbscan,4.1.0,,,,,,,,,
91321817,24257,T4,point_reducer_dbscan,4.1.0,,,,,,,,,
91321819,24257,T4,point_reducer_dbscan,4.1.0,,,,,,,,,
91321820,24257,T4,point_reducer_dbscan,4.1.0,,,,,,,,,
91321822,24257,T4,point_reducer_dbscan,4.1.0,,,,,,,,,
91321823,24257,T4,point_reducer_dbscan,4.1.0,,,,,,,,,
91321825,24257,T4,point_reducer_dbscan,4.1.0,[362.75],[359.9666748046875],[-1],,,,,,
91321826,24257,T4,point_reducer_dbscan,4.1.0,,,,,,,,,
91321828,24257,T4,point_reducer_dbscan,4.1.0,"[364.3125, 395.3125, 414.3125, 361.75, 391.75, 412.75]","[363.75, 388.75, 358.75, 360.9666748046875, 388.9666748046875, 353.9666748046875]","[-1, -1, -1, -1, -1, -1]",,,,,,
91321829,24257,T4,point_reducer_dbscan,4.1.0,,,,,,,,,
91321831,24257,T4,point_reducer_dbscan,4.1.0,[364.6050109863281],[363.1489562988281],[-1],,,,,,
91321832,24257,T4,point_reducer_dbscan,4.1.0,"[364.3125, 337.3125, 322.3125, 365.75, 333.75, 314.75, 334.75, 362.5574645996094, 325.52783203125, 371.0957336425781, 336.5765686035156]","[365.75, 353.75, 318.75, 365.9666748046875, 349.9666748046875, 325.9666748046875, 351.9666748046875, 360.59619140625, 357.7718811035156, 364.56414794921875, 352.7091064453125]","[-1, 0, -1, -1, 0, -1, 0, -1, -1, -1, 0]",[4],[335.5972671508789],[352.0981140136719],[2.677104204505061],[2.5541161435345807],[2.493472213856876]
91321834,24257,T4,point_reducer_dbscan,4.1.0,,,,,,,,,
91321835,24257,T4,point_reducer_dbscan,4.1.0,,,,,,,,,
91321837,24257,T4,point_reducer_dbscan,4.1.0,,,,,,,,,
91321838,24257,T4,point_reducer_dbscan,4.1.0,,,,,,,,,
91321840,24257,T4,point_reducer_dbscan,4.1.0,,,,,,,,,
91321841,24257,T4,point_reducer_dbscan,4.1.0,,,,,,,,,
91321843,24257,T4,point_reducer_dbscan,4.1.0,[364.3125],[362.75],[-1],,,,,,
91321844,24257,T4,point_reducer_dbscan,4.1.0,,,,,,,,,
91321846,24257,T4,point_reducer_dbscan,4.1.0,,,,,,,,,
91321847,24257,T4,point_reducer_dbscan,4.1.0,,,,,,,,,
91321849,24257,T4,point_reducer_dbscan,4.1.0,,,,,,,,,
91321850,24257,T4,point_reducer_dbscan,4.1.0,"[345.1728820800781, 337.0906982421875, 332.9671325683594, 353.91485595703125, 358.5332336425781]","[359.0258483886719, 363.6442565917969, 370.0770263671875, 355.232177734375, 359.5206604003906]","[-1, -1, -1, -1, -1]",,,,,,
91321852,24257,T4,point_reducer_dbscan,4.1.0,"[363.3518371582031, 343.729248046875]","[364.7159423828125, 298.34539794921875]","[-1, -1]",,,,,,
91321853,24257,T4,point_reducer_dbscan,4.1.0,,,,,,,,,
91321854,24257,T4,point_reducer_dbscan,4.1.0,"[365.09765625, 376.96484375, 359.21875]","[340.39453125, 357.8125, 371.953125]","[-1, -1, -1]",,,,,,
91321855,24257,T4,point_reducer_dbscan,4.1.0,,,,,,,,,
91321857,24257,T4,point_reducer_dbscan,4.1.0,,,,,,,,,
91321858,24257,T4,point_reducer_dbscan,4.1.0,,,,,,,,,
91321859,24257,T4,point_reducer_dbscan,4.1.0,[364.75],[359.9666748046875],[-1],,,,,,
91321861,24257,T4,point_reducer_dbscan,4.1.0,,,,,,,,,
91321863,24257,T4,point_reducer_dbscan,4.1.0,,,,,,,,,
91321864,24257,T4,point_reducer_dbscan,4.1.0,,,,,,,,,
91321866,24257,T4,point_reducer_dbscan,4.1.0,,,,,,,,,
91321867,24257,T4,point_reducer_dbscan,4.1.0,,,,,,,,,
91321868,24257,T4,point_reducer_dbscan,4.1.0,,,,,,,,,
91321870,24257,T4,point_reducer_dbscan,4.1.0,"[341.3833312988281, 366.3125, 342.3125, 362.75, 339.75, 315.75, 307.75, 339.0084533691406, 365.2669372558594]","[344.9666748046875, 361.75, 342.75, 359.9666748046875, 345.9666748046875, 296.9666748046875, 281.9666748046875, 343.79949951171875, 363.1705017089844]","[0, 1, 0, 1, 0, -1, -1, 0, 1]","[4, 3]","[340.6135711669922, 364.77647908528644]","[344.37071228027344, 361.6290588378906]","[2.267016048543155, 3.3532634753112993]","[1.951753344076375, 2.577096781693399]","[-0.91869669004033, 2.155283940024674]"
91321871,24257,T4,point_reducer_dbscan,4.1.0,,,,,,,,,
91321873,24257,T4,point_reducer_dbscan,4.1.0,,,,,,,,,
91321874,24257,T4,point_reducer_dbscan,4.1.0,"[363.25, 401.25, 400.8960876464844, 363.20562744140625]","[361.9666748046875, 344.9666748046875, 344.1479797363281, 360.9919128417969]","[-1, -1, -1, -1]",,,,,,
91321876,24257,T4,point_reducer_dbscan,4.1.0,,,,,,,,,
91321878,24257,T4,point_reducer_dbscan,4.1.0,,,,,,,,,
91321879,24257,T4,point_reducer_dbscan,4.1.0,[364.75],[358.9666748046875],[-1],,,,,,
91321881,24257,T4,point_reducer_dbscan,4.1.0,,,,,,,,,
91321882,24257,T4,point_reducer_dbscan,4.1.0,,,,,,,,,
91321883,24257,T4,point_reducer_dbscan,4.1.0,"[365.75, 345.75]","[362.9666748046875, 323.9666748046875]","[-1, -1]",,,,,,
91321885,24257,T4,point_reducer_dbscan,4.1.0,,,,,,,,,
91321886,24257,T4,point_reducer_dbscan,4.1.0,"[365.9754333496094, 364.062255859375, 364.70989990234375, 364.178466796875, 371.08721923828125, 369.4928894042969, 363.25048828125, 363.5991516113281, 363.7468566894531, 371.10784912109375, 365.2965393066406, 365.8125, 365.8125, 370.8125]","[397.8829040527344, 364.4021301269531, 366.0451354980469, 397.4001770019531, 326.18707275390625, 288.9862060546875, 362.8207702636719, 392.8070983886719, 361.80377197265625, 326.1611022949219, 393.1848449707031, 362.75, 390.75, 326.75]","[0, 1, 1, 0, 2, -1, 1, 0, 1, 2, 0, 1, 0, 2]","[5, 5, 3]","[364.9724182128906, 364.3164001464844, 371.0025227864583]","[394.4050048828125, 363.5643615722656, 326.3660583496094]","[1.083262816723436, 0.9795735005289317, 0.027187892546256382]","[9.61699868198484, 2.792970991227776, 0.11072700936347246]","[-0.04031665301881715, 0.33505967468954617, -0.05485218856483698]"
91321887,24257,T4,point_reducer_dbscan,4.1.0,,,,,,,,,
91321888,24257,T4,point_reducer_dbscan,4.1.0,,,,,,,,,
91321889,24257,T4,point_reducer_dbscan,4.1.0,,,,,,,,,
91321890,24257,T4,point_reducer_dbscan,4.1.0,"[364.13427734375, 408.30023193359375]","[359.479248046875, 408.29425048828125]","[-1, -1]",,,,,,
91321891,24257,T4,point_reducer_dbscan,4.1.0,,,,,,,,,
91321892,24257,T4,point_reducer_dbscan,4.1.0,,,,,,,,,
91321894,24257,T4,point_reducer_dbscan,4.1.0,"[382.3833312988281, 381.2809143066406, 363.3125, 381.3125, 362.1731872558594, 380.31915283203125, 357.75, 379.75, 363.75]","[331.9666748046875, 335.22601318359375, 364.75, 338.75, 362.8770751953125, 335.2044372558594, 361.9666748046875, 332.9666748046875, 292.9666748046875]","[0, 0, 1, 0, 1, 0, 1, 0, -1]","[5, 3]","[381.0091796875, 361.0785624186198]","[334.8227600097656, 363.1979166666667]","[1.0289515282027424, 8.634004213226339]","[6.83344489261508, 2.0139292230208716]","[-0.13753183484077458, 3.607160817210873]"
